On-Off Premise,Supplier,Brand,Brand Family,Product Num,Product Name,Package,Customer ID,Customer Name,Shipping Address,Buyer Count   2025/1,Units   2025/1,Buyer Count   2025/2,Units   2025/2,Buyer Count   2025/3,Units   2025/3,Buyer Count   2025/4,Units   2025/4,Buyer Count   2025/5,Units   2025/5,Buyer Count   2025/6,Units   2025/6,Buyer Count   2025/7,Units   2025/7,Buyer Count   2025/8,Units   2025/8,Buyer Count   2025/9,Units   2025/9,Buyer Count   2025/10,Units   2025/10,Buyer Count   2025/11,Units   2025/11,Buyer Count   2025/12,Units   2025/12,Buyer Count   2026/1,Units   2026/1,Buyer Count   2026/2,Units   2026/2,Buyer Count   2026/3,Units   2026/3,Buyer Count   2026/4,Units   2026/4,Buyer Count   2026/5,Units   2026/5,Buyer Count   2026/6,Units   2026/6,Buyer Count   2026/7,Units   2026/7
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,65007,86 and Vine,519 Livingston St.,,,,,,,,,,,,,,,,,,,1.00,2.00,1.00,2.00,,,1.00,1.00,,,,,,,,,,,1.00,1.00
On Premise,Surface Brands,Poggio Torselli Chianti Gran Selezione,Poggio Torselli,200743,Poggio Torselli Chianti Gran Selezione 1/6/750 mL Btl,1/6/750 mL,80027,Ridgewood Country Club,96 W Midland Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,1005,Grasshopper Irish Pub (A),2891 Route 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,85001,Eleven Central,11 Central Ave,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,27067,Ukranian (Z) Center,240 Hope Ave,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Discovery Series #11,Bardstown Bourbon,201060,Bardstown Discovery Series #11 1/750 mL Btl,1/750ML,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,21038,Freddie's Dugout,16 3rd Ave,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,24048,Dante's,955 Valley Rd,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,230122,Krogh's Restaurant & Brew Pub,23 White Deer Plaza,,,,,,,,,,,,,,,,,1.00,6.00,1.00,6.00,,,1.00,12.00,1.00,6.00,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Discovery #13,Bardstown Bourbon,201074,Bardstown Discovery #13 1/750 mL Btl,1/750ML,71004,Four Leaves,146 Kinderkamack Road,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,19012,Bottagra Rest (P),80 Wagaraw Road,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,
On Premise,Licores Artesanales,Desquite Tradicion,Desquite,200772,Desquite Tradicion 6/750 mL Btl,1/6/750 mL (BO),20104,Roses Bar & Liquors,102 Market Street,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,83005,Glen Rock Inn,222 Rock Rd,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,50015,PUB 178,178 Cedar Lane,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,81027,RP Prime Steakhouse,41-11 Rte 4 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
On Premise,Prestige,Chateau Julia Assyrtiko,Greek Wines,200353,Chateau Julia Assyrtiko 12/750 mL,1/12/750ml Btl,170153,Molos Rest,1 Pershing Rd,,,,,,,,,,,,,1.00,3.00,,,1.00,5.00,1.00,3.00,,,1.00,3.00,,,1.00,3.00,,,1.00,8.00,,,,,1.00,5.00
On Premise,Licores Artesanales,Desquite Tradicion,Desquite,200772,Desquite Tradicion 6/750 mL Btl,1/6/750 mL (BO),21038,Freddie's Dugout,16 3rd Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,1.00,6.00,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,4004,The River Of Beer,133 Main St,,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,
On Premise,Riviera Imports,Ecaana Pinot Grigio,Ecaana,200318,Ecaana Pinot Grigio 6/1.5 L Btl,6/1.5 Liter Btl,1023,The New Jessies Kettle(P),1555 Greenwood Lk Tpke,,,,,,,,,,,,,,,,,1.00,6.00,,,,,1.00,5.00,,,,,1.00,5.00,,,,,1.00,5.00,,
On Premise,Bardstown Bourbon Co,Green River Bourbon 250th Army Anniversary,Bardstown Green River,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,1/750ML,8006,pompton crafthouse,23 Wanaque Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,1.00,2.00,,
On Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),170294,Halifax Restaurant,225 River St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,36.00,,,,,1.00,96.00,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,71005,Park Steakhouse,151 Kinderkamack Rd,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,80040,Biagio's,299 Paramus Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,61003,White Beeches Golf Club,70 Haworth Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,12.00,,,,,,
On Premise,Prestige,Amethystos White,Greek Wines,200352,Amethystos White 12/750 mL,1/12/750ml Btl,54012,Axia Taverna,18 Piermont Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,,1.00,3.00
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,86007,Bacari,800 Ridgewood Rd,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,43035,S & A Society (Z),270 Walker St,1.00,1.00,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,1.00,2.00,,,,,,
On Premise,Licores Artesanales,Desquite Tradicion,Desquite,200772,Desquite Tradicion 6/750 mL Btl,1/6/750 mL (BO),24063,Noches De Colombia (Clifton),1 Village Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,
On Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100914,OVO Vodka Mini Pack 3/750 mL Btl,3/750ML Btl,230903,Black Bear Golf(A),138 New Jersey 23,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
On Premise,Savorian INC,Castellani Etichetta Gialla Pinot Noir,Castellani Etichetta Gialla,100953,Castellani Etichetta Gialla Pinot Noir 1/12/750 mL Btl,1/12/750ml Btl,12023,The Village Inn,422 Runnymede Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,41006,Straphanger Saloon (A),126 Anderson St,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,17009,Jimmy Geez (P),436 Belmont Ave,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Goose Island,Bardstown Bourbon,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,12023,The Village Inn,422 Runnymede Drive,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,19012,Bottagra Rest (P),80 Wagaraw Road,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,231213,The Kites (P),2 Chamonix Drive,,,,,,,,,1.00,2.00,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,80035,Arcola Country C.,24 Paramus Rd,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
On Premise,Prestige,Chrisohoou Xinomavro,Greek Wines,200354,Chrisohoou Xinomavro 12/750 mL,1/12/750ml Btl,150228,Antik Greek Kitchens,335 Fairfield Road,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,34016,Vfw Hasbrouck (A),513 Veterans Pl,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,71001,Peppercorn's,176 Colony Ave,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,80027,Ridgewood Country Club,96 W Midland Ave,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,1925 Spirits LLC,Leyenda 1925 Blanco Tequila,Leyenda 1925,200217,Leyenda 1925 Blanco Tequila 1/750 ML Btl,1/6/750 mL (BO),32011,La Fortaleza (Carlstadt),335 PATERSON PLANK ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,30.00
On Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,40008,Tavern 61 (Z),61 River St,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,230903,Black Bear Golf(A),138 New Jersey 23,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,231302,Thirsty Farmer,31 Loomis Ave,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,1.00,6.00,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Full Proof,Bardstown Green River,201052,Green River Full Proof 1/750 mL,1/750ML,78010,American Lgn Rochelle Pk,33 W Passaic St,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,190104,Black Rabbit Saloon LLC,8 Main Rd,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,24038,J. Alexander's Restaurant,405 Allwood Road,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Paradisse Spirits LLC,Paradisse Fassionola Liqueur,Paradisse,100923,Paradisse Fassionola Liqueur 6/750 mL Btl,1/6/750 mL (BO),81005,The Craftsman,6-18 Maple Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,190108,Harrigan's Rest. (P),144 Main Rd,,,,,,,,,,,,,,,,,,,1.00,1.00,1.00,7.00,,,,,,,,,1.00,6.00,,,,,,
On Premise,Prestige,Amethystos White,Greek Wines,200352,Amethystos White 12/750 mL,1/12/750ml Btl,150228,Antik Greek Kitchens,335 Fairfield Road,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,4004,The River Of Beer,133 Main St,,,,,,,,,,,,,,,,,1.00,1.00,1.00,12.00,1.00,6.00,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,24048,Dante's,955 Valley Rd,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Caravella Inc,Lou Lou Bubbly Semi Sweet Rose,Caravella,200737,Lou Lou Bubbly Semi Sweet Rose 1/12/12 oz Can,1/12/12oz Can,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,50008,101 Pub (A),101 Queen Anne Rd,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,40005,Lazy Lanigans (A),604 Main Street,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,
On Premise,Caravella Inc,Lou Lou Bubbly Brut Rose,Caravella,200736,Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,230915,Crystal Sprs/Wild Turkey,123 Crystal Springs Rd,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,
On Premise,Paradisse Spirits LLC,Paradisse Fassionola Liqueur,Paradisse,100923,Paradisse Fassionola Liqueur 6/750 mL Btl,1/6/750 mL (BO),75001,Emerson Hotel,31 Emerson Plaza E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,
On Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),170264,Boots and Bones,116 Newark Ave,,,1.00,84.00,,,1.00,60.00,,,1.00,108.00,,,,,1.00,36.00,1.00,36.00,1.00,36.00,1.00,12.00,1.00,36.00,1.00,36.00,1.00,36.00,,,,,,,,
On Premise,Primos Imports LLC,Monte Xanic,Monte Xanic,105520,Monte Xanic Calixa Calixa Syrah 1/750 mL Btl,750ML,170287,Arre Sinaloa,4605 Park Ave,1.00,3.00,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,42007,Vfw 809 (P),100 Main St,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,7003,Blu Ale House,92 NJ-23,,,,,,,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,12026,WAYNE ALE HOUSE & PIZZA,611 Ratzer Road,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,8006,pompton crafthouse,23 Wanaque Ave,,,,,,,,,,,,,,,,,,,1.00,6.00,1.00,6.00,1.00,6.00,,,,,,,1.00,6.00,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Bourbon,Bardstown Green River,201051,Green River Bourbon 1/750 mL Btl,1/750ML,230930,Brick & Brew,27 NJ-23,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Green River Bourbon 250th Army Anniversary,Bardstown Green River,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,1/750ML,12047,American Lgn 174 Wayne,55 Mountain View Blvd,,,,,,,,,,,,,,,,,,,1.00,8.00,,,,,,,,,1.00,3.00,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,19012,Bottagra Rest (P),80 Wagaraw Road,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),170260,Schmitty's,359 First Street,,,1.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Little Water Distillery,48 Blocks Expresso Martini,48 Blocks,200463,48 Blocks Expresso Martini 1/6/750 mL,6/750ml Btl,170260,Schmitty's,359 First Street,,,1.00,1.00,1.00,1.00,,,1.00,3.00,,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Discovery #13,Bardstown Bourbon,201074,Bardstown Discovery #13 1/750 mL Btl,1/750ML,191406,Courtyard Marriott Mt Arl,15 Howard Blvd,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,80011,Casa De Montecristo,184 Route 17n.,1.00,6.00,,,,,,,1.00,12.00,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Green River Single Barrel GSPD#1,Bardstown Green River,201066,Green River Single Barrel GSPD #1 1/750 mL,1/750ML,8006,pompton crafthouse,23 Wanaque Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,84022,Park West Tavern,30 Oak Street,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Prestige,Amethystos White,Greek Wines,200352,Amethystos White 12/750 mL,1/12/750ml Btl,170153,Molos Rest,1 Pershing Rd,,,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,39010,Players Club (Z),213 Huyler St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
On Premise,Caravella Inc,Poca Loca Brazilian Wine,Poca Loca,200738,Poca Loca Brazilian Wine 1/12/750 mL Btl,1/12/750ml Btl,21012,Elks Ldge 333 (Z) Pater.,272 Ellison St,,,,,,,,,,,,,,,,,,,1.00,1.00,,,1.00,1.00,,,,,,,,,,,,,,
On Premise,Licores Artesanales,Desquite Artesanal,Desquite,200771,Desquite Artesanal 6/750 mL Btl,1/6/750 mL (BO),20110,The Cathedral Restaurant,378 Main St,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,
On Premise,US Beverage,Sammy's Kola Nut Rum,Sammy's Beach Bum,200263,Sammy's Kola Spiced Rum 1/6/750 mL Btl,1/6/750 mL (BO),70008,Hearth & Tap Co.,125 N Kndrkmk Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,
On Premise,Paradisse Spirits LLC,Paradisse Fassionola Liqueur,Paradisse,100923,Paradisse Fassionola Liqueur 6/750 mL Btl,1/6/750 mL (BO),38046,La Fortaleza (Lodi),10 Route 46,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,
On Premise,US Beverage,Sammy's Beach Bar Platinum Rum,Sammy's Beach Bum,200261,Sammy's Beach Bar Platinum Rum 1/6/750 mL Btl,1/6/750 mL (BO),4004,The River Of Beer,133 Main St,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,32020,Il Villaggio Rest,651 Rt 17 N,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Prestige,Oenodea Red,Greek Wines,200359,Oenodea Red 1/12/750 mL Btl,1/12/750ml Btl,150228,Antik Greek Kitchens,335 Fairfield Road,1.00,5.00,,,,,,,,,,,,,1.00,5.00,,,,,,,,,,,1.00,2.00,,,,,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,69012,449 Prime @ Edgewood Country Club,449 Rivervale Rd,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On Premise,Surface Brands,Poggio Torselli Chianti Classico Riserva,Poggio Torselli,200742,Poggio Torselli Chianti Classico Riserva 1/6/750 mL Btl,1/6/750 mL,61004,Andiamo,23 Hardenburgh Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,1.00,3.00,1.00,4.00,1.00,3.00,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,50008,101 Pub (A),101 Queen Anne Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,
On Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,191509,The Beacon,453 River Styx Rd,,,,,1.00,1.00,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
On Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),173039,The Brass Rail Restaurant,135 Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,60.00,,,,,,
On Premise,Prestige Beverage Group,2XO French Oak,2XO,100962,2XO French Oak 1/750 mL Btl,1/6/750 mL (BO),191009,Mason Street Grille,24 Mason St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
On Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,80011,Casa De Montecristo,184 Route 17n.,,,,,,,,,,,,,,,,,1.00,7.00,,,,,,,,,,,,,,,,,,,,
On Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200312,Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,20131,El Fogon Rest,475 Union Avenue,,,1.00,8.00,,,1.00,10.00,,,1.00,8.00,,,,,,,,,,,,,1.00,10.00,,,,,1.00,7.00,,,,,,
On Premise,Cruz Beverage,YaVe Tequila Jalapeno,YaVe Tequila,200382,YaVe Tequila Jalapeno 1/6/750 mL Btl,1/6/750 mL (BO),73001,Lou's,74 Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
On Premise,Primos Imports LLC,Monte Xanic Cabernet Sauignon,Monte Xanic,105521,Monte Xanic Cabernet Sauignon 12/750 mL,1/12/750ml Btl,170287,Arre Sinaloa,4605 Park Ave,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
