Sales Rep Assigned,Product Num Name,Customer Num & Company,On-Off Premise,Load Sheet Date,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026
Shane Barreca,1161 Fever Tree Tonic Water 8/500 mL Btl,74005 Winemart Discount,Off Premise,6/12/2026,1.00,
Derrick Laws,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Derrick Laws,1170 Fever Tree Ginger Ale 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,48005 Leonia Wine & Spirits,Off Premise,6/12/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Chris Payton,1154 Fever Tree Ginger Beer 8/500 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Shane Barreca,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Derrick Laws,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Chris Payton,1175 Fever Tree Cucumber 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Derrick Laws,1162 Fever Tree Tonic Water 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/12/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Derrick Laws,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Derrick Laws,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Derrick Laws,1155 Fever Tree Ginger Beer 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Chris Payton,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,6/12/2026,1.00,
Derrick Laws,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,6/12/2026,1.00,
Dan Lagala,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,48005 Leonia Wine & Spirits,Off Premise,6/12/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Jim Heaney,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,6/11/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/11/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Jim Heaney,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/11/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,50020 Wineland,Off Premise,6/11/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Shane Barreca,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Jim Heaney,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,6/11/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Phil Ernst,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Chris Payton,1175 Fever Tree Cucumber 6/4/200 mL Btl,50020 Wineland,Off Premise,6/11/2026,1.00,
Shane Barreca,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Phil Ernst,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,50020 Wineland,Off Premise,6/11/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/11/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,38001 JR Sports Bar & Liquors(Z),Off Premise,6/11/2026,1.00,
Shane Barreca,1170 Fever Tree Ginger Ale 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,6/11/2026,1.00,
Brian Sengebush,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,231609 Point 5 Lafayette,Off Premise,6/11/2026,1.00,
Anthony Palmisano,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,2003 Ringwood W&L,Off Premise,6/10/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/10/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/10/2026,1.00,
Dave Ehlers,1155 Fever Tree Ginger Beer 3/8/150 mL Can,40001 Bottle & Cork,Off Premise,6/10/2026,1.00,
Dave Ehlers,1154 Fever Tree Ginger Beer 8/500 mL Btl,40001 Bottle & Cork,Off Premise,6/10/2026,1.00,
Anthony Palmisano,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,2003 Ringwood W&L,Off Premise,6/10/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/10/2026,1.00,
Dave Ehlers,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,40001 Bottle & Cork,Off Premise,6/10/2026,1.00,
Dave Ehlers,1162 Fever Tree Tonic Water 3/8/150 mL Can,40001 Bottle & Cork,Off Premise,6/10/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,6/10/2026,1.00,
Anthony Palmisano,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,2003 Ringwood W&L,Off Premise,6/10/2026,1.00,
Anthony Palmisano,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,2003 Ringwood W&L,Off Premise,6/9/2026,1.00,
Dan Lagala,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/9/2026,1.00,
Jim Heaney,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/9/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/9/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,65001 Wine & Whiskey (A),Off Premise,6/9/2026,1.00,
Dan Lagala,1160 Fever Tree Tonic Water 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/9/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/9/2026,1.00,
Anthony Palmisano,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,2003 Ringwood W&L,Off Premise,6/9/2026,1.00,
Dan Lagala,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/9/2026,1.00,
Anthony Palmisano,1160 Fever Tree Tonic Water 6/4/200 mL Btl,2003 Ringwood W&L,Off Premise,6/9/2026,1.00,
Dan Lagala,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/9/2026,1.00,
Jim Heaney,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/9/2026,1.00,
Jim Heaney,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,6/9/2026,1.00,
Jayson Romine,1164 Fever Tree Tonic Water Light 8/500 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Shane Barreca,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Jayson Romine,1158 Fever Tree Club Soda 8/500 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Phil Ernst,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,78008 Shop Rite Liq(A) Roch Pk,Off Premise,6/8/2026,1.00,
Jayson Romine,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Anthony Palmisano,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,1012 Uncorked Wines & Spirits (West Milford),Off Premise,6/8/2026,1.00,
Anthony Palmisano,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,1012 Uncorked Wines & Spirits (West Milford),Off Premise,6/8/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,78008 Shop Rite Liq(A) Roch Pk,Off Premise,6/8/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/8/2026,1.00,
Anthony Palmisano,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,1012 Uncorked Wines & Spirits (West Milford),Off Premise,6/8/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,78008 Shop Rite Liq(A) Roch Pk,Off Premise,6/8/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Klejdi Lamo,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,6/8/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Anthony Palmisano,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,1012 Uncorked Wines & Spirits (West Milford),Off Premise,6/8/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Klejdi Lamo,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,6/8/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,6/8/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,191302 Liquor Factory I Landing,Off Premise,6/8/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Mike Ast,1175 Fever Tree Cucumber 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Klejdi Lamo,1160 Fever Tree Tonic Water 6/4/200 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,6/8/2026,1.00,
Anthony Palmisano,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,1012 Uncorked Wines & Spirits (West Milford),Off Premise,6/8/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Mike Ast,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,18001 Grand Opening Liq (A)_2,Off Premise,6/8/2026,1.00,
Phil Ernst,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/5/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,34007 Liquor Masters (P),Off Premise,6/5/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,88005 Waldwick Wine/Spirits,Off Premise,6/5/2026,1.00,
Phil Ernst,1158 Fever Tree Club Soda 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/5/2026,1.00,
Phil Ernst,1164 Fever Tree Tonic Water Light 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/5/2026,1.00,
Jayson Romine,1154 Fever Tree Ginger Beer 8/500 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,88005 Waldwick Wine/Spirits,Off Premise,6/5/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/5/2026,1.00,
Jayson Romine,1170 Fever Tree Ginger Ale 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Mike Ast,1159 Fever Tree Club Soda 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Mike Ast,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,6/5/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,88005 Waldwick Wine/Spirits,Off Premise,6/5/2026,1.00,
Jayson Romine,1161 Fever Tree Tonic Water 8/500 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,6/5/2026,1.00,
Mike Ast,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,88005 Waldwick Wine/Spirits,Off Premise,6/5/2026,1.00,
Matt Powierski,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,42004 Wine And People,Off Premise,6/4/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Mike Ast,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Shane Barreca,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Matt Powierski,1159 Fever Tree Club Soda 3/8/150 mL Can,42004 Wine And People,Off Premise,6/4/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Phil Ernst,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1175 Fever Tree Cucumber 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Shane Barreca,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Chris Payton,1170 Fever Tree Ginger Ale 3/8/150 mL Can,34004 Princess Liquor's(P),Off Premise,6/4/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Phil Ernst,1158 Fever Tree Club Soda 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,6/4/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,6/4/2026,1.00,
Shane Barreca,1170 Fever Tree Ginger Ale 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,38017 Quick Stop Food & Liq,Off Premise,6/4/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,6/4/2026,1.00,
Phil Ernst,1164 Fever Tree Tonic Water Light 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,6/4/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,6/4/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Mike Ast,1175 Fever Tree Cucumber 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/4/2026,1.00,
Phil Ernst,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Mike Ast,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/4/2026,1.00,
Matt Powierski,1155 Fever Tree Ginger Beer 3/8/150 mL Can,42004 Wine And People,Off Premise,6/4/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,6/4/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,34004 Princess Liquor's(P),Off Premise,6/4/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,34004 Princess Liquor's(P),Off Premise,6/4/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,6/4/2026,1.00,
Shane Barreca,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,6/4/2026,1.00,
