Sales Rep Assigned,Customer ID,Customer Name,Shipping Address,City,On Premise,Brand Family,Product Num Name,Cases   2025,Buyer Count   2025,Cases   2026,Buyer Count   2026
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Ringwood,On Premise,White Claw,8637 White Claw Clawtails Variety 2/12/12 oz Can,,,1.00,1
Robin Feldman,191301,Lake Hopatcong Yacht Club,75 N Bertrand Rd,Mt Arlington,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,East Rutherford,On Premise,Sun Cruiser,200670 Sun Cruiser Pink Lemonade 6/4/12 oz Can,,,3.00,1
Robin Feldman,5016,Vfw Butler,69 Carey Avenue,Butler,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,9.00,1,,
Robin Feldman,42009,Nikki's Bar & Grill,213 Washington Ave,Little Ferry,On Premise,Sun Cruiser,200641 Sun Cruiser Vodka Pink Lemonade 3/8/12 oz Can,1.00,1,,
Robin Feldman,58008,K Of C River Edge,770 Kindekamack Rd,River Edge,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,7.00,1,,
Robin Feldman,74014,American Lgn (Z) (Westwood),264 Washington Ave,Westwood,On Premise,Sun Cruiser,200631 Sun Cruiser Iced Tea Variety 3/8/12 oz Can,,,10.00,1
Robin Feldman,231708,American Lgn Branchville,325 Us-206,Branchville,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1.00,1,1.00,1
Robin Feldman,74002,Elks Post 1562,523 Kinderkamack Rd,Westwood,On Premise,Carbliss,200886 Carbliss Lemon Tea 6/4/12 oz Can,,,1.00,1
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sparta,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,5.00,1,,
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sparta,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,2.00,1,7.00,1
Robin Feldman,34019,Home2 Suites by Hilton,377 RT 17 S,Hasbrouck Heights,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,1.00,1
Robin Feldman,30017,Renaissance Meadowlands,801 Rutherford Ave,Rutherford,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,1.00,1,,
Robin Feldman,30017,Renaissance Meadowlands,801 Rutherford Ave,Rutherford,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,3.00,1,,
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,West Milford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,72.00,1,,
Robin Feldman,47014,K Of C 2229 (Z),106 Bergen Ave,Ridgefield Park,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,54014,Elks Post 2271 (Z),20 Franklin St,Tenafly,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,50032,Vfw 5561 Bogota,241 W Shore Ave,Bogota,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,,,2.00,1
Robin Feldman,94011,Elks Post 2167,33 Ramapo Valley Rd,Oakland,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,1.00,1,1.00,1
Robin Feldman,12023,The Village Inn,422 Runnymede Drive,Wayne,On Premise,Carbliss,200890 Carbliss Peach 6/4/12 oz Can,,,2.00,1
Robin Feldman,12067,Hilton Garden Inn wayne,15 Nevins Rd,Wayne,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,3.00,1,1.00,1
Robin Feldman,5012,Butler Fire Department(P),26 28 Carey Ave,Butler,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,1.00,1,,
Robin Feldman,190718,Marcella Community Club,831 Greenpond Road,Rockaway,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,5.00,1,,
Robin Feldman,191203,American Lgn Oak Ridge Post 423,28 Legion Road,Oak Ridge,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,3.00,1,,
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sparta,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,26.00,1,11.00,1
Robin Feldman,54014,Elks Post 2271 (Z),20 Franklin St,Tenafly,On Premise,Sun Cruiser,200666 Sun Cruiser Iced Tea Vodka Variety 1/18/12 oz Can,1.00,1,,
Robin Feldman,71010,Elks Post 2234,13 Sulak Lane,Park Ridge,On Premise,Sun Cruiser,200671 Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,,,10.00,1
Robin Feldman,24043,Valley Regency,1129 Valley Road,Clifton,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,28015,K Of C N Arlington (Z),194 River Rd,North Arlington,On Premise,Carbliss,200886 Carbliss Lemon Tea 6/4/12 oz Can,,,1.00,1
Robin Feldman,230404,American Lgn #86 Newton,20 Yates Ave,Newton,On Premise,White Claw,9081 White Claw 0% Alc Black Cherry Cranberry 4/6/12 oz Can,,,3.00,1
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,West Milford,On Premise,White Claw,8633 White Claw Hard Seltzer Grape 4/6/12 oz Can,2.00,1,,
Robin Feldman,230115,Elks Post 2356,6 West Shore Trail,Sparta,On Premise,White Claw,8597 White Claw Hard Seltzer Variety #2 2/12/12 oz Can,,,1.00,1
Robin Feldman,230807,North Shore House,912 Swartswood Rd,Swartswood,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Ringwood,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,1.00,1
Robin Feldman,191527,Garden State Yacht Club,33 Point Pleasant Road,Hopatcong,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,,,1.00,1
Robin Feldman,8016,Elks Pompton Lakes,1 Perrin Avenue,Pompton Lakes,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,,,2.00,1
Robin Feldman,57015,Elks Post 2290 (Z),1 Patrolman Ray Woods Dr,New Milford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,2.00,1,6.00,1
Robin Feldman,30017,Renaissance Meadowlands,801 Rutherford Ave,Rutherford,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,11.00,1
Robin Feldman,231314,Elks Lodge 2288,152 Compton Rd,Sussex,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,9.00,1,3.00,1
Robin Feldman,93013,Elks Post 1941 (Z),1 Foxwood Ln,Mahwah,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,40.00,1,74.00,1
Robin Feldman,190708,American Lgn Rockaway,210 Chestnut Terr,Rockaway,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,19.00,1,4.00,1
Robin Feldman,6003,Cypress,174 Kinnelon Road,Kinnelon,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,7.00,1,6.00,1
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,West Milford,On Premise,Sun Cruiser,200631 Sun Cruiser Iced Tea Variety 3/8/12 oz Can,,,20.00,1
Robin Feldman,230404,American Lgn #86 Newton,20 Yates Ave,Newton,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,13.00,1,,
Robin Feldman,12047,American Lgn 174 Wayne,55 Mountain View Blvd,Wayne,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,6.00,1,,
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Rutherford,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,2.00,1,6.00,1
Robin Feldman,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,Garfield,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,1.00,1,,
Robin Feldman,77029,Reserve (Z) Assoc.,25 Wenzel St,Elmwood Park,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,2.00,1,,
Robin Feldman,78010,American Lgn Rochelle Pk,33 W Passaic St,Rochelle Park,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,5.00,1,,
Robin Feldman,50032,Vfw 5561 Bogota,241 W Shore Ave,Bogota,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,,,2.00,1
Robin Feldman,190718,Marcella Community Club,831 Greenpond Road,Rockaway,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,3.00,1,,
Robin Feldman,60016,Elks Post (Z) Dumont,15 American Legion Place,Dumont,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12.00,1,2.00,1
Robin Feldman,15079,American Lgn Totowa,180 Union Blvd,Totowa,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,190708,American Lgn Rockaway,210 Chestnut Terr,Rockaway,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,10.00,1,2.00,1
Robin Feldman,230115,Elks Post 2356,6 West Shore Trail,Sparta,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,1.00,1
Robin Feldman,230934,Wallkill Golf Club,34 Maple Rd,Franklin,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,,,6.00,1
Robin Feldman,86005,K Of C (Z) Washing. Twsp,79 Pascack Rd,Washington Twsp,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,,,1.00,1
Robin Feldman,54014,Elks Post 2271 (Z),20 Franklin St,Tenafly,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,2.00,1,2.00,1
Robin Feldman,191527,Garden State Yacht Club,33 Point Pleasant Road,Hopatcong,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,,,1.00,1
Robin Feldman,4011,Bloomingdale Fire Dept,97 Hamburg Tpke,Bloomingdale,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,4.00,1,5.00,1
Robin Feldman,28033,Homewood Suites By Hilton,125 Rt.17 South,East Rutherford,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,2.00,1,,
Robin Feldman,76004,Marriot Hotel(A)Saddle Bk,138 New Pehle Ave,Saddle Brook,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,2.00,1,,
Robin Feldman,78010,American Lgn Rochelle Pk,33 W Passaic St,Rochelle Park,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,6.00,1,,
Robin Feldman,190708,American Lgn Rockaway,210 Chestnut Terr,Rockaway,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,3.00,1,,
Robin Feldman,190919,Amer Lgn Of Wharton 91,99 N Main St,Wharton,On Premise,White Claw,8637 White Claw Clawtails Variety 2/12/12 oz Can,,,1.00,1
Robin Feldman,4011,Bloomingdale Fire Dept,97 Hamburg Tpke,Bloomingdale,On Premise,Sun Cruiser,200631 Sun Cruiser Iced Tea Variety 3/8/12 oz Can,6.00,1,5.00,1
Robin Feldman,34000,Holiday Inn (Hasbrook Height),283 Route 17 South,Hasbrouck Heights,On Premise,White Claw,8634 White Claw Hard Seltzer Peach 2/12/12 oz Can,,,2.00,1
Robin Feldman,76004,Marriot Hotel(A)Saddle Bk,138 New Pehle Ave,Saddle Brook,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,7.00,1
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,East Rutherford,On Premise,Sun Cruiser,200680 Sun Cruiser White Tea Variety 3/8/12 oz Can,,,1.00,1
Robin Feldman,230910,American Lgn Franklin,Legion Pl,Franklin,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,3.00,1,,
Robin Feldman,74014,American Lgn (Z) (Westwood),264 Washington Ave,Westwood,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,93018,Courtyard Mahwah,140 Rt 17 S,Mahwah,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,191815,Eastern Asian Bistro/Bar,3 Mt Olive Rd,Budd Lake,On Premise,Carbliss,200892 Carbliss Watermelon 6/4/12 oz Can,,,1.00,1
Robin Feldman,57015,Elks Post 2290 (Z),1 Patrolman Ray Woods Dr,New Milford,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,1.00,1,,
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sparta,On Premise,Sun Cruiser,200670 Sun Cruiser Pink Lemonade 6/4/12 oz Can,,,3.00,1
Robin Feldman,50036,Moose Lodge 961 (Z),201 W Englewood Av Bx 717,Teaneck,On Premise,Carbliss,200892 Carbliss Watermelon 6/4/12 oz Can,,,1.00,1
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,East Rutherford,On Premise,Sun Cruiser,200642 Sun Cruiser Vodka Pink Lemonade 1/12/24 oz Can,,,1.00,1
Robin Feldman,40040,St Paul Lodge#7,184 Berdan Place,Hackensack,On Premise,Sun Cruiser,200666 Sun Cruiser Iced Tea Vodka Variety 1/18/12 oz Can,1.00,1,,
Robin Feldman,56022,Elks Post 1477,40 W Church St,Bergenfield,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,37.00,1,14.00,1
Robin Feldman,6005,Smoke Rise Club (P),9 Perimeter Road,Kinnelon,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,5.00,1
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Rutherford,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,2.00,1
Robin Feldman,60017,K Of C Dumont,61 Armour Pl,Dumont,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,1.00,1
Robin Feldman,12023,The Village Inn,422 Runnymede Drive,Wayne,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,2.00,1
Robin Feldman,76013,Vfw Of Saddlebrook,44 Market St,Saddle Brook,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,7.00,1,9.00,1
Robin Feldman,190908,4 Seasons Restaurant,322 S Main St,Wharton,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,2.00,1,,
Robin Feldman,42009,Nikki's Bar & Grill,213 Washington Ave,Little Ferry,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,1.00,1,,
Robin Feldman,34016,Vfw Hasbrouck (A),513 Veterans Pl,Hasbrouck Heights,On Premise,Carbliss,200883 Carbliss Blood Orange 6/4/12 oz Can,,,1.00,1
Robin Feldman,77029,Reserve (Z) Assoc.,25 Wenzel St,Elmwood Park,On Premise,White Claw,8603 White Claw Hard Seltzer Watermelon 4/6/12 oz Can,1.00,1,,
Robin Feldman,192156,Hapgoods Restaurant,44 Midvale Rd,Mountain Lakes,On Premise,Carbliss,200883 Carbliss Blood Orange 6/4/12 oz Can,,,1.00,1
Robin Feldman,11012,American Lg 279 Lincoln Park,133 Main Street,Lincoln Park,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,2.00,1,10.00,1
Robin Feldman,12023,The Village Inn,422 Runnymede Drive,Wayne,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,3.00,1
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Rutherford,On Premise,Carbliss,200884 Carbliss Cranberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,34018,Hilton Hasbrk Hts #50591,650 Terrace Ave,Hasbrouck Heights,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,2.00,1
Robin Feldman,77013,William J. Mulligan VFW Post 281,6 Veterans Pl,Elmwood Park,On Premise,Carbliss,200887 Carbliss Lemon Lime 6/4/12 oz Can,,,1.00,1
Robin Feldman,11012,American Lg 279 Lincoln Park,133 Main Street,Lincoln Park,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,5.00,1,8.00,1
Robin Feldman,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,Garfield,On Premise,Carbliss,200892 Carbliss Watermelon 6/4/12 oz Can,,,1.00,1
Robin Feldman,230108,Vfw 7248 Sparta,66 Main St,Sparta,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,1.00,1
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Ringwood,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,2.00,1,3.00,1
Robin Feldman,17019,La Neves (P),276 Belmont Ave,Haledon,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,1.00,1
Robin Feldman,191219,Berkshire Valley Gc,28 Cozy Lake Rd,Oak Ridge,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,7.00,1
Robin Feldman,86005,K Of C (Z) Washing. Twsp,79 Pascack Rd,Washington Twsp,On Premise,White Claw,8600 White Claw Hard Seltzer Variety #3 2/12/12 oz Can,2.00,1,,
Robin Feldman,34016,Vfw Hasbrouck (A),513 Veterans Pl,Hasbrouck Heights,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,71010,Elks Post 2234,13 Sulak Lane,Park Ridge,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,5.00,1,,
Robin Feldman,40028,Elks Post 658 (A),37 Linden St,Hackensack,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,1.00,1,,
Robin Feldman,67006,Northvale Diner,247 Livingston St,Northvale,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,,,1.00,1
Robin Feldman,42009,Nikki's Bar & Grill,213 Washington Ave,Little Ferry,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,3.00,1,6.00,1
Robin Feldman,29047,Elks Post (P),251 Park Ave,Lyndhurst,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,3.00,1,4.00,1
Robin Feldman,65008,American Lgn Norwood,480 Broadway,Norwood,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,4.00,1,,
Robin Feldman,74002,Elks Post 1562,523 Kinderkamack Rd,Westwood,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,,,12.00,1
Robin Feldman,74002,Elks Post 1562,523 Kinderkamack Rd,Westwood,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,6.00,1,8.00,1
Robin Feldman,15081,Evolution Restaurant & Bar,279 W Browertown Rd,Woodland Park,On Premise,Carbliss,200890 Carbliss Peach 6/4/12 oz Can,,,1.00,1
Robin Feldman,77013,William J. Mulligan VFW Post 281,6 Veterans Pl,Elmwood Park,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,1.00,1
Robin Feldman,47006,Elks Post 1506,30 Spruce St,Ridgefield Park,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,1.00,1,,
Robin Feldman,230910,American Lgn Franklin,Legion Pl,Franklin,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,1.00,1,,
Robin Feldman,77029,Reserve (Z) Assoc.,25 Wenzel St,Elmwood Park,On Premise,White Claw,8600 White Claw Hard Seltzer Variety #3 2/12/12 oz Can,4.00,1,,
Robin Feldman,5009,K Of C Pequannock Valley,65 Hamburg Turnpike,Butler,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,,,1.00,1
Robin Feldman,95002,Indian Trail Club,830 Franklin Lakes Rd,Franklin Lakes,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,6.00,1,,
Robin Feldman,230934,Wallkill Golf Club,34 Maple Rd,Franklin,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,,,3.00,1
Robin Feldman,71009,American Lgn Park Ridge,118 Ridge Ave,Park Ridge,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,79011,K Of C Maywood,105 Grove Ave,Maywood,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,1.00,1
Robin Feldman,12068,Courtyard by Marriott Wayne Fairfield,263 US-46,Wayne,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,2.00,1,,
Robin Feldman,60016,Elks Post (Z) Dumont,15 American Legion Place,Dumont,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,5.00,1
Robin Feldman,230934,Wallkill Golf Club,34 Maple Rd,Franklin,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,1.00,1
Robin Feldman,190718,Marcella Community Club,831 Greenpond Road,Rockaway,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,5.00,1,,
Robin Feldman,191815,Eastern Asian Bistro/Bar,3 Mt Olive Rd,Budd Lake,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,,,2.00,1
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,East Rutherford,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,3.00,1
Robin Feldman,191203,American Lgn Oak Ridge Post 423,28 Legion Road,Oak Ridge,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,3.00,1,4.00,1
Robin Feldman,230302,Perona Farms,350 Andover Sparta Rd,Andover,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,10.00,1,,
Robin Feldman,50036,Moose Lodge 961 (Z),201 W Englewood Av Bx 717,Teaneck,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,1.00,1,,
Robin Feldman,47014,K Of C 2229 (Z),106 Bergen Ave,Ridgefield Park,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,3.00,1,7.00,1
Robin Feldman,192156,Hapgoods Restaurant,44 Midvale Rd,Mountain Lakes,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Robin Feldman,5016,Vfw Butler,69 Carey Avenue,Butler,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,1.00,1,,
Robin Feldman,47014,K Of C 2229 (Z),106 Bergen Ave,Ridgefield Park,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,4.00,1,2.00,1
Robin Feldman,191219,Berkshire Valley Gc,28 Cozy Lake Rd,Oak Ridge,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Robin Feldman,73007,Bensi (P),387 Washington Ave,Hillsdale,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,,,1.00,1
Robin Feldman,74019,K Of C Westwood,40 Crest St,Westwood,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,1.00,1,,
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,West Milford,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,4.00,1,47.00,1
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Ringwood,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,1.00,1,,
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Rutherford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,5.00,1
Robin Feldman,5016,Vfw Butler,69 Carey Avenue,Butler,On Premise,White Claw,9083 White Claw 0% Alc Variety Pack 2/12/12 oz Can,17.00,1,,
Robin Feldman,230910,American Lgn Franklin,Legion Pl,Franklin,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,2.00,1,,
Robin Feldman,5009,K Of C Pequannock Valley,65 Hamburg Turnpike,Butler,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,,,1.00,1
Robin Feldman,93013,Elks Post 1941 (Z),1 Foxwood Ln,Mahwah,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,20.00,1,63.00,1
